date,title,url
2016-04-20,【中大期货金属(有色金属)日报20160420——中国库存数据VS美国房地产市场数据 基本金属外,http://www.zdqh.com/about/news_info.php?1002
2016-04-20,【中大期货金属（黄金）日报20160420——金银比大幅下挫短线受支撑线技术反弹】,http://www.zdqh.com/about/news_info.php?1001
2016-04-19,【中大期货金属（黄金）周报20160419——关注欧央行货币政策，金银维持震荡格局】,http://www.zdqh.com/about/news_info.php?996
2016-04-18,【中大期货金属（黄金）日报20160418——金银短线受支撑线技术反弹】,http://www.zdqh.com/about/news_info.php?991
2016-04-18,【中大期货金属(有色)周报20160419——中国外贸数据与宏观数据提振市场乐观情绪 内外盘基,http://www.zdqh.com/about/news_info.php?990
2016-04-18,【中大期货金属(有色金属)日报20160418——市场提前消化中国经济数据 关注焦点转向美国 基,http://www.zdqh.com/about/news_info.php?988
2016-04-15,【中大期货金属（黄金）日报20160416——美元指数企稳金银震荡回落】,http://www.zdqh.com/about/news_info.php?981
2016-04-15,【中大期货金属(有色金属)日报20160415——市场关注焦点转向中国即将公布的金融数据 内外,http://www.zdqh.com/about/news_info.php?980
2016-04-14,【中大期货金属（黄金）日报20160414——美PPI低于预期金银继续回弹震荡】,http://www.zdqh.com/about/news_info.php?976
2016-04-14,【中大期货金属(有色金属)日报20160414——中国外贸数据向好 市场乐观情绪高涨 基本金属震,http://www.zdqh.com/about/news_info.php?974
2016-04-13,【中大期货金属（黄金）日报20160413——美进口价格低于预期金银继续回弹震荡】,http://www.zdqh.com/about/news_info.php?966
2016-04-13,【中大期货金属(有色金属)日报20160413——美元指数疲软 国际原油价格飚涨 基本金属呈外强,http://www.zdqh.com/about/news_info.php?964
2016-04-12,【中大期货金属（黄金）周报20160412——日欧避险推动，金银强势回升】,http://www.zdqh.com/about/news_info.php?961
2016-04-11,【中大期货金属（黄金）日报20160411——美元成分汇率波动驱动黄金反弹】,http://www.zdqh.com/about/news_info.php?956
2016-04-11,【中大期货金属(有色)周报20160412——中国需求忧虑打压市场人气PK美联储加息前景 内外盘,http://www.zdqh.com/about/news_info.php?952
2016-04-11,【中大期货金属(有色金属)日报20160411——中国需求忧虑持续打压市场人气 内外盘基本金属,http://www.zdqh.com/about/news_info.php?951
2016-04-08,【中大期货金属（黄金）日报20160408——日元避险升值驱动黄金反弹】,http://www.zdqh.com/about/news_info.php?949
2016-04-08,【中大期货金属(有色金属)日报20160408——铜矿削减成本求生存与中国将一反常态出口铜 内,http://www.zdqh.com/about/news_info.php?948
2016-04-07,【中大期货金属（黄金）日报20160407——美联储会议纪要前，黄金弱势震荡】,http://www.zdqh.com/about/news_info.php?940
2016-04-06,【中大期货金属(有色金属)日报20160406——中国经济忧虑与中国需求忧虑再度发力 内外盘基,http://www.zdqh.com/about/news_info.php?929
2016-04-05,【中大期货金属（黄金）周报20160405——非农下信用继续收缩，金银延续调整】,http://www.zdqh.com/about/news_info.php?926
2016-04-05,【中大期货金属(有色)周报20160405——美元疲软不敌加息预期与中国经济忧虑前景 内外盘基,http://www.zdqh.com/about/news_info.php?920
2016-03-31,【中大期货金属(有色金属)日报20160331——耶伦鸽派言论VS欧美经济数据 内外盘基本震荡回,http://www.zdqh.com/about/news_info.php?909
2016-03-31,【中大期货金属（黄金）日报20160331——耶伦鸽派发言，金银延续震荡反弹】,http://www.zdqh.com/about/news_info.php?907
2016-03-30,【中大期货金属（黄金）日报20160330——PCE差于预期，金银小幅反弹】,http://www.zdqh.com/about/news_info.php?894
2016-03-30,【中大期货金属(有色金属)日报20160330——国际原油价格回落 耶伦讲话彰显鸽派 内外盘基本,http://www.zdqh.com/about/news_info.php?892
2016-03-28,【中大期货金属(有色)周报20160329——美联储官员鹰派言论呛声带动强势美元回归 内外盘基,http://www.zdqh.com/about/news_info.php?883
2016-03-28,【中大期货金属(有色金属)日报20160328——外盘休市内盘迷失方向 内盘基本金属呈现分化之,http://www.zdqh.com/about/news_info.php?882
2016-03-28,【中大期货金属（黄金）日报20160328——周五外盘休市，金银延续弱势】,http://www.zdqh.com/about/news_info.php?881
2016-03-25,【中大期货金属（黄金）日报20160325——隔夜数据平淡，金银延续弱势】,http://www.zdqh.com/about/news_info.php?875
2016-03-25,【中大期货金属(有色金属)日报20160325——强势美元回归VS市场炒作中国刺激政策预期 内外,http://www.zdqh.com/about/news_info.php?872
2016-03-24,【中大期货金属（黄金）日报20160324——金银技术性回调开始】,http://www.zdqh.com/about/news_info.php?868
2016-03-24,【中大期货金属(有色金属)日报20160324——欧洲恐怖袭击接连发生 美联储鹰派官员呛声 内外,http://www.zdqh.com/about/news_info.php?863
2016-03-23,【中大期货金属(有色金属)日报20160322——美联储4月加息预期上升VS中国需求前景 内外盘基,http://www.zdqh.com/about/news_info.php?855
2016-03-21,【中大期货金属（黄金）周报20160322——FED偏鸽风险情绪转向供需，金银逢高做空】,http://www.zdqh.com/about/news_info.php?849
2016-03-21,【中大期货金属（黄金）日报20160321——大宗持续反弹金银高位震荡】,http://www.zdqh.com/about/news_info.php?847
2016-03-21,【中大期货金属(有色)周报20160322——中国刺激政策落空 美联储加息次数大降 内外盘基本金,http://www.zdqh.com/about/news_info.php?840
2016-03-21,【中大期货金属(有色金属)日报20160321——市场乐观情绪消退 聚焦二季度需求变化 内外盘基,http://www.zdqh.com/about/news_info.php?838
2016-03-16,【中大期货金属(有色金属)日报20160316——中国忧虑挥之不去 市场焦点转向美联储 基本金属,http://www.zdqh.com/about/news_info.php?818
2016-03-16,【中大期货金属（黄金）日报20160316——技术破位贵金属fed会议前回落】,http://www.zdqh.com/about/news_info.php?814
2016-03-15,【中大期货金属（黄金）周报20160315——关注FED会议市场多空预期转换，金银短期超买】,http://www.zdqh.com/about/news_info.php?811
2016-03-14,【中大期货金属（黄金）日报20160314——技术压力贵金属fed会议前回落】,http://www.zdqh.com/about/news_info.php?800
2016-03-14,【中大期货金属(有色)周报20160315——中欧央行货币政策前景VS供需前景 基本金属冲高回落,http://www.zdqh.com/about/news_info.php?799
2016-03-14,【中大期货金属(有色金属)日报20160314——市场炒作周末数据预期 基本金属呈现分化之势】,http://www.zdqh.com/about/news_info.php?798
2016-03-11,【中大期货金属(有色金属)日报20160311——中欧经济前景忧虑打压市场人气 基本金属震荡下,http://www.zdqh.com/about/news_info.php?788
2016-03-10,【中大期货金属（黄金）日报20160310——黑色金属动荡后贵金属高位回落】,http://www.zdqh.com/about/news_info.php?777
2016-03-10,【中大期货金属（黄金）日报20160309——国内黑色飙涨带动贵金属高位震荡】,http://www.zdqh.com/about/news_info.php?776
2016-03-10,【中大期货金属(有色金属)日报20160310——中国通胀数据前景VS国际原油价格回升 基本金属,http://www.zdqh.com/about/news_info.php?773
2016-03-09,【中大期货金属(有色金属)日报20160309——贸易数据疲软 “两会”刺激政策预期落空 基本金,http://www.zdqh.com/about/news_info.php?765
2016-03-07,【中大期货金属（黄金）周报20160308——交易模式避险转通胀，金银短期超买】,http://www.zdqh.com/about/news_info.php?753
2016-03-07,【中大期货金属（黄金）日报20160307——非农亮眼，通胀预期金银反弹】,http://www.zdqh.com/about/news_info.php?752
2016-03-07,【中大期货金属(有色)周报20160308——中国出台刺激政策前景VS供需前景 基本金属短线大幅,http://www.zdqh.com/about/news_info.php?747
2016-03-07,【中大期货金属(有色金属)日报20160307——市场乐观情绪炒作热情不减 基本金属价格短线持,http://www.zdqh.com/about/news_info.php?746
2016-03-04,【中大期货金属（黄金）日报20160304——非农前，金银比值高位震荡】,http://www.zdqh.com/about/news_info.php?741
2016-03-04,【中大期货金属(有色金属)日报20160304——“两会”行情启动 市场寄望货币宽松政策 基本金,http://www.zdqh.com/about/news_info.php?737
2016-03-03,【中大期货金属(有色金属)日报20160303——供需面持续疲软VS经济数据好转 基本金属价格非,http://www.zdqh.com/about/news_info.php?726
2016-03-02,【中大期货金属（黄金）日报20160302——对冲信用风险和消费需求疲软，金银比冲击高位】,http://www.zdqh.com/about/news_info.php?723
2016-03-02,【中大期货金属(有色金属)日报20160229——市场乐观情绪炒作VS供需基本面持续疲软 基本金,http://www.zdqh.com/about/news_info.php?719
2016-02-29,【中大期货金属（黄金）日报20160229——对冲信用风险和消费需求疲软，金银比冲击高位】,http://www.zdqh.com/about/news_info.php?690
2016-02-29,【中大期货金属(有色)周报20160301——基本金属供需前景各不相同 内外盘持续分化】,http://www.zdqh.com/about/news_info.php?683
2016-02-29,【中大期货金属(有色金属)日报20160229——市场乐观情绪炒作VS供需基本面持续疲软 基本金,http://www.zdqh.com/about/news_info.php?682
2016-02-26,【中大期货金属(有色金属)日报20160226——中国股市VS美国经济数据 内外盘基本金属继续分,http://www.zdqh.com/about/news_info.php?678
2016-02-25,【中大期货金属（黄金）日报20160225——欧元区信用风险，黄金冲击高位】,http://www.zdqh.com/about/news_info.php?675
2016-02-25,【中大期货金属(有色金属)日报20160225——中国需求忧虑重燃 国际油价持续震荡 内外盘基本,http://www.zdqh.com/about/news_info.php?670
2016-02-24,【中大期货金属（黄金）日报20160224——加息预期疲软，黄金高位震荡】,http://www.zdqh.com/about/news_info.php?667
2016-02-24,【中大期货金属(有色金属)日报20160224——中国需求前景VS楼市提振政策 内外盘基本金属继,http://www.zdqh.com/about/news_info.php?663
2016-02-23,【中大期货金属（黄金）周报20160223——国内股市商品回暖，金价高位回落】,http://www.zdqh.com/about/news_info.php?660
2016-02-22,【中大期货金属（黄金）日报20160218——全球股汇暂稳，黄金小幅回落】,http://www.zdqh.com/about/news_info.php?635
2016-02-22,【中大期货金属（黄金）日报20160219——联储纪要符合预期，黄金高位震荡】,http://www.zdqh.com/about/news_info.php?634
2016-02-22,【中大期货金属（黄金）日报20160222——加息预期疲软，黄金高位震荡】,http://www.zdqh.com/about/news_info.php?633
2016-02-22,【中大期货金属(有色)周报20160223——全球经济好坏不一PK供需过剩形势严峻 内外盘基本金,http://www.zdqh.com/about/news_info.php?632
2016-02-22,【中大期货金属(有色金属)日报20160222——市场炒作补库存需求PK欧美货币宽松政策预期 内,http://www.zdqh.com/about/news_info.php?631
2017-03-08,【中大期货金属(有色金属)日报20170308——伦铜库存大增 菲第二轮矿业审查迎来变数 基本金,http://www.zdqh.com/about/news_info.php?1407
2017-03-08,【中大期货金属（黄金）日报20170308——加息渐进，金银继续回落】,http://www.zdqh.com/about/news_info.php?1410
2017-05-04,【中大期货金属（黄金）日报20170504——美联储鹰派基调金银破位】,http://www.zdqh.com/about/news_info.php?1701
2017-05-10,【中大期货金属（黄金）日报20170510——朝鲜半岛危机金银尾盘超跌反弹】,http://www.zdqh.com/about/news_info.php?1728
2017-05-17,【中大期货金属（黄金）日报20170517——美国经济数据好坏不一金银延续超跌反弹】,http://www.zdqh.com/about/news_info.php?1763
2017-06-13,【中大期货金属（黄金）日报20170613——美联储决议前金银弱势】,http://www.zdqh.com/about/news_info.php?1877
2017-08-01,【中大期货金属（黄金）日报20170801——通胀预期回升金银反弹】,http://www.zdqh.com/about/news_info.php?2136
2017-09-12,【中大期货金属(有色金属)日报20170912——中国通胀数据好于预期 朝鲜未再试射导弹 基本金,http://www.zdqh.com/about/news_info.php?2376
2017-10-19,【中大期货金属(有色金属)日报20171019——美元持续走强 全球基本金属持续供应短缺 基本金,http://www.zdqh.com/about/news_info.php?2528
2017-10-25,【中大期货金属(有色金属)日报20171025——中国进口数据上扬 LME基金净多头回升 基本金属多,http://www.zdqh.com/about/news_info.php?2552
2018-04-11,【中大期货金属(有色金属)日报20180411——中国释放扩大开放信号 贸易战忧虑降温 基本金属,http://www.zdqh.com/about/news_info.php?3244
